area,quartos,suite,banheiros,vagas,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total,neighborhood,score,price_per_sqm,rent_level,price_per_room,price_per_bathroom,rent_to_condo_ratio,rooms_per_area,bathrooms_per_area,luxury_score,cluster
25.0,1.0,1,1.0,0.0,1,0,0,2600,750.0,85,33.0,67.0,3535,vila-madalena,141.4,141.4,Low,3535.0,3535.0,3.466666666666667,0.04,0.04,2,0
49.0,1.0,1,1.0,1.0,1,1,1,5300,450.0,10,68.0,137.0,5965,vila-madalena,121.73469387755102,121.73469387755102,Low,5965.0,5965.0,11.777777777777779,0.02040816326530612,0.02040816326530612,4,2
64.0,2.0,0,2.0,1.0,1,0,1,3070,1585.0,130,39.0,79.0,4903,vila-madalena,76.609375,76.609375,Low,2451.5,2451.5,1.9369085173501577,0.03125,0.03125,1,5
35.0,1.0,1,1.0,1.0,1,1,0,3800,550.0,45,49.0,98.0,4542,vila-madalena,129.77142857142857,129.77142857142857,Low,4542.0,4542.0,6.909090909090909,0.02857142857142857,0.02857142857142857,3,0
28.0,1.0,0,1.0,0.0,1,1,0,3100,950.0,84,40.0,80.0,4254,vila-madalena,151.92857142857142,151.92857142857142,Low,4254.0,4254.0,3.263157894736842,0.03571428571428571,0.03571428571428571,1,0
59.0,2.0,0,1.0,1.0,0,0,1,3100,979.0,230,40.0,80.0,4429,vila-madalena,75.0677966101695,75.0677966101695,Low,2214.5,4429.0,3.166496424923391,0.03389830508474576,0.01694915254237288,1,1
30.0,1.0,0,1.0,0.0,0,1,1,2400,571.0,155,31.0,62.0,3219,vila-madalena,107.3,107.3,Low,3219.0,3219.0,4.203152364273205,0.03333333333333333,0.03333333333333333,2,0
25.0,1.0,1,1.0,0.0,1,1,1,2500,560.0,117,32.0,64.0,3273,vila-madalena,130.92,130.92,Low,3273.0,3273.0,4.464285714285714,0.04,0.04,4,0
32.0,1.0,1,1.0,0.0,1,1,1,3420,555.0,98,44.0,88.0,4205,vila-madalena,131.40625,131.40625,Low,4205.0,4205.0,6.162162162162162,0.03125,0.03125,4,0
32.0,1.0,0,1.0,1.0,1,0,1,3280,1200.0,417,42.0,84.0,5023,vila-madalena,156.96875,156.96875,Low,5023.0,5023.0,2.7333333333333334,0.03125,0.03125,1,2
28.0,1.0,0,1.0,0.0,0,1,0,3500,943.0,0,45.0,90.0,4578,vila-madalena,163.5,163.5,Low,4578.0,4578.0,3.711558854718982,0.03571428571428571,0.03571428571428571,1,0
25.0,1.0,1,1.0,0.0,1,1,0,2640,1000.0,62,34.0,68.0,3804,vila-madalena,152.16,152.16,Low,3804.0,3804.0,2.64,0.04,0.04,3,0
32.0,1.0,0,1.0,1.0,1,0,0,3500,600.0,44,45.0,90.0,4279,vila-madalena,133.71875,133.71875,Low,4279.0,4279.0,5.833333333333333,0.03125,0.03125,0,0
34.0,1.0,1,1.0,1.0,1,1,0,2800,1000.0,192,36.0,72.0,4100,vila-madalena,120.58823529411764,120.58823529411765,Low,4100.0,4100.0,2.8,0.029411764705882353,0.029411764705882353,3,0
24.0,1.0,0,1.0,0.0,1,1,1,2610,569.0,116,34.0,67.0,3396,vila-madalena,141.5,141.5,Low,3396.0,3396.0,4.586994727592267,0.041666666666666664,0.041666666666666664,2,0
30.0,1.0,1,1.0,0.0,0,1,1,2700,470.0,123,35.0,69.0,3397,vila-madalena,113.23333333333332,113.23333333333333,Low,3397.0,3397.0,5.74468085106383,0.03333333333333333,0.03333333333333333,4,0
134.0,1.0,0,2.0,2.0,1,0,0,10200,1500.0,575,130.0,264.0,12669,vila-madalena,94.54477611940298,94.54477611940298,Medium,12669.0,6334.5,6.8,0.007462686567164179,0.014925373134328358,1,2
70.0,2.0,0,1.0,1.0,1,0,0,3500,1123.0,405,45.0,90.0,5163,vila-madalena,73.75714285714285,73.75714285714285,Low,2581.5,5163.0,3.116651825467498,0.02857142857142857,0.014285714285714285,0,1
31.0,1.0,1,1.0,1.0,1,1,0,3600,603.0,93,46.0,93.0,4435,vila-madalena,143.06451612903226,143.06451612903226,Low,4435.0,4435.0,5.970149253731344,0.03225806451612903,0.03225806451612903,3,0
127.0,2.0,2,2.0,2.0,1,1,0,12200,3400.0,1180,155.0,315.0,17250,vila-madalena,135.82677165354332,135.82677165354332,Medium,8625.0,8625.0,3.588235294117647,0.015748031496062992,0.015748031496062992,4,4
90.0,2.0,2,2.0,2.0,1,0,0,7100,1500.0,408,90.0,183.0,9281,vila-madalena,103.12222222222222,103.12222222222222,Low,4640.5,4640.5,4.733333333333333,0.022222222222222223,0.022222222222222223,3,5
54.0,1.0,0,1.0,0.0,1,1,1,4600,700.0,0,59.0,119.0,5478,vila-madalena,101.44444444444444,101.44444444444444,Low,5478.0,5478.0,6.571428571428571,0.018518518518518517,0.018518518518518517,2,2
28.0,1.0,1,1.0,0.0,1,1,0,3100,950.0,84,40.0,80.0,4254,vila-madalena,151.92857142857142,151.92857142857142,Low,4254.0,4254.0,3.263157894736842,0.03571428571428571,0.03571428571428571,3,0
88.0,2.0,2,4.0,1.0,1,0,0,4400,1568.0,260,56.0,113.0,6397,vila-madalena,72.69318181818181,72.69318181818181,Low,3198.5,1599.25,2.806122448979592,0.022727272727272728,0.045454545454545456,2,5
24.0,1.0,0,1.0,0.0,1,1,0,3000,652.0,0,39.0,77.0,3768,vila-madalena,157.0,157.0,Low,3768.0,3768.0,4.601226993865031,0.041666666666666664,0.041666666666666664,1,0
40.0,1.0,0,1.0,1.0,1,0,1,2990,800.0,53,38.0,77.0,3958,vila-madalena,98.95,98.95,Low,3958.0,3958.0,3.7375,0.025,0.025,1,0
62.0,2.0,0,1.0,1.0,0,0,1,4250,1200.0,135,54.0,110.0,5749,vila-madalena,92.7258064516129,92.7258064516129,Low,2874.5,5749.0,3.5416666666666665,0.03225806451612903,0.016129032258064516,1,2
33.0,1.0,1,1.0,0.0,1,1,1,3800,950.0,90,49.0,98.0,4987,vila-madalena,151.12121212121212,151.12121212121212,Low,4987.0,4987.0,4.0,0.030303030303030304,0.030303030303030304,4,0
30.0,1.0,0,1.0,0.0,0,1,1,2388,565.0,119,31.0,61.0,3164,vila-madalena,105.46666666666668,105.46666666666667,Low,3164.0,3164.0,4.226548672566372,0.03333333333333333,0.03333333333333333,2,0
35.0,1.0,0,1.0,1.0,1,1,0,3500,550.0,50,45.0,90.0,4235,vila-madalena,121.0,121.0,Low,4235.0,4235.0,6.363636363636363,0.02857142857142857,0.02857142857142857,1,0
24.0,1.0,0,1.0,0.0,1,0,1,2600,721.0,0,33.0,67.0,3421,vila-madalena,142.54166666666666,142.54166666666666,Low,3421.0,3421.0,3.606102635228849,0.041666666666666664,0.041666666666666664,1,0
35.0,1.0,1,1.0,1.0,1,1,0,3500,500.0,46,45.0,90.0,4181,vila-madalena,119.45714285714286,119.45714285714286,Low,4181.0,4181.0,7.0,0.02857142857142857,0.02857142857142857,3,0
110.0,3.0,1,4.0,2.0,0,1,1,7800,2389.0,569,99.0,202.0,11059,vila-madalena,100.53636363636365,100.53636363636363,Low,3686.3333333333335,2764.75,3.2649644202595227,0.02727272727272727,0.03636363636363636,5,4
48.0,2.0,0,1.0,1.0,1,0,1,2900,442.0,0,37.0,75.0,3471,vila-madalena,72.3125,72.3125,Low,1735.5,3471.0,6.5610859728506785,0.041666666666666664,0.020833333333333332,1,1
35.0,1.0,1,1.0,1.0,1,1,1,3500,550.0,55,45.0,90.0,4240,vila-madalena,121.14285714285714,121.14285714285714,Low,4240.0,4240.0,6.363636363636363,0.02857142857142857,0.02857142857142857,4,0
24.0,1.0,0,1.0,0.0,1,0,1,2106,646.0,68,27.0,54.0,2901,vila-madalena,120.875,120.875,Low,2901.0,2901.0,3.260061919504644,0.041666666666666664,0.041666666666666664,1,0
24.0,1.0,1,1.0,0.0,1,1,1,2430,573.0,157,31.0,62.0,3253,vila-madalena,135.54166666666666,135.54166666666666,Low,3253.0,3253.0,4.2408376963350785,0.041666666666666664,0.041666666666666664,4,0
24.0,1.0,0,1.0,0.0,0,1,0,3500,714.0,78,45.0,90.0,4427,vila-madalena,184.45833333333331,184.45833333333334,Low,4427.0,4427.0,4.901960784313726,0.041666666666666664,0.041666666666666664,1,0
120.0,2.0,0,2.0,1.0,1,0,1,6000,1600.0,225,77.0,155.0,8057,vila-madalena,67.14166666666667,67.14166666666667,Low,4028.5,4028.5,3.75,0.016666666666666666,0.016666666666666666,1,2
113.0,1.0,1,1.0,2.0,1,1,0,8500,1567.0,500,141.0,220.0,10928,vila-madalena,96.70796460176992,96.70796460176992,Low,10928.0,10928.0,5.424377791959158,0.008849557522123894,0.008849557522123894,4,2
28.0,1.0,1,1.0,0.0,1,1,0,3100,950.0,84,40.0,80.0,4254,vila-madalena,151.92857142857142,151.92857142857142,Low,4254.0,4254.0,3.263157894736842,0.03571428571428571,0.03571428571428571,3,0
58.0,1.0,1,2.0,1.0,0,0,1,3800,1362.0,242,49.0,98.0,5551,vila-madalena,95.70689655172414,95.70689655172414,Low,5551.0,2775.5,2.790014684287812,0.017241379310344827,0.034482758620689655,3,2
34.0,1.0,0,1.0,1.0,1,1,0,3600,534.0,179,46.0,93.0,4452,vila-madalena,130.94117647058823,130.94117647058823,Low,4452.0,4452.0,6.741573033707865,0.029411764705882353,0.029411764705882353,1,0
24.0,1.0,1,1.0,0.0,1,0,0,2520,650.0,0,32.0,65.0,3267,vila-madalena,136.125,136.125,Low,3267.0,3267.0,3.876923076923077,0.041666666666666664,0.041666666666666664,2,0
28.0,1.0,0,1.0,0.0,0,1,0,3500,943.0,0,45.0,90.0,4578,vila-madalena,163.5,163.5,Low,4578.0,4578.0,3.711558854718982,0.03571428571428571,0.03571428571428571,1,0
60.0,2.0,1,2.0,1.0,1,1,1,7000,1100.0,184,89.0,181.0,8554,vila-madalena,142.56666666666666,142.56666666666666,Low,4277.0,4277.0,6.363636363636363,0.03333333333333333,0.03333333333333333,4,2
90.0,2.0,2,2.0,2.0,1,0,0,7100,1500.0,408,90.0,183.0,9281,vila-madalena,103.12222222222222,103.12222222222222,Low,4640.5,4640.5,4.733333333333333,0.022222222222222223,0.022222222222222223,3,5
96.0,3.0,0,1.0,1.0,1,0,1,4500,1690.0,121,58.0,116.0,6485,vila-madalena,67.55208333333333,67.55208333333333,Low,2161.6666666666665,6485.0,2.662721893491124,0.03125,0.010416666666666666,1,2
48.0,2.0,0,1.0,1.0,1,0,0,2500,722.0,11,32.0,64.0,3329,vila-madalena,69.35416666666667,69.35416666666667,Low,1664.5,3329.0,3.4626038781163433,0.041666666666666664,0.020833333333333332,0,1
33.0,1.0,0,1.0,1.0,1,1,0,3650,730.0,76,47.0,94.0,4597,vila-madalena,139.3030303030303,139.3030303030303,Low,4597.0,4597.0,5.0,0.030303030303030304,0.030303030303030304,1,0
24.0,1.0,0,1.0,0.0,0,1,0,3100,750.0,78,40.0,80.0,4048,vila-madalena,168.66666666666666,168.66666666666666,Low,4048.0,4048.0,4.133333333333334,0.041666666666666664,0.041666666666666664,1,0
58.0,2.0,0,1.0,1.0,1,0,1,4000,430.0,0,51.0,103.0,4623,vila-madalena,79.70689655172414,79.70689655172414,Low,2311.5,4623.0,9.30232558139535,0.034482758620689655,0.017241379310344827,1,1
92.0,2.0,2,2.0,1.0,1,0,1,3400,1700.0,250,44.0,88.0,5482,vila-madalena,59.58695652173913,59.58695652173913,Low,2741.0,2741.0,2.0,0.021739130434782608,0.021739130434782608,3,5
24.0,1.0,1,1.0,0.0,0,1,0,2890,814.0,0,37.0,74.0,3815,vila-madalena,158.95833333333334,158.95833333333334,Low,3815.0,3815.0,3.5503685503685505,0.041666666666666664,0.041666666666666664,3,0
22.0,1.0,0,1.0,0.0,0,1,0,2400,750.0,7,31.0,62.0,3250,vila-madalena,147.72727272727272,147.72727272727272,Low,3250.0,3250.0,3.2,0.045454545454545456,0.045454545454545456,1,0
102.0,2.0,1,2.0,2.0,1,1,1,7500,1750.0,500,96.0,194.0,10040,vila-madalena,98.4313725490196,98.43137254901961,Low,5020.0,5020.0,4.285714285714286,0.0196078431372549,0.0196078431372549,5,2
60.0,2.0,1,2.0,1.0,1,0,1,6000,1100.0,246,77.0,155.0,7578,vila-madalena,126.3,126.3,Low,3789.0,3789.0,5.454545454545454,0.03333333333333333,0.03333333333333333,3,2
44.0,1.0,0,1.0,1.0,0,1,1,3000,1325.0,117,39.0,77.0,4558,vila-madalena,103.5909090909091,103.5909090909091,Low,4558.0,4558.0,2.2641509433962264,0.022727272727272728,0.022727272727272728,2,0
27.0,1.0,0,1.0,0.0,1,0,0,3200,500.0,0,41.0,82.0,3823,vila-madalena,141.59259259259258,141.59259259259258,Low,3823.0,3823.0,6.4,0.037037037037037035,0.037037037037037035,0,0
70.0,2.0,1,2.0,2.0,1,1,0,8500,1800.0,117,108.0,220.0,10745,vila-madalena,153.5,153.5,Low,5372.5,5372.5,4.722222222222222,0.02857142857142857,0.02857142857142857,4,2
23.0,1.0,0,1.0,0.0,1,1,0,3250,694.0,76,42.0,84.0,4146,vila-madalena,180.2608695652174,180.2608695652174,Low,4146.0,4146.0,4.68299711815562,0.043478260869565216,0.043478260869565216,1,0
31.0,1.0,1,1.0,1.0,1,1,0,3600,603.0,93,46.0,93.0,4435,vila-madalena,143.06451612903226,143.06451612903226,Low,4435.0,4435.0,5.970149253731344,0.03225806451612903,0.03225806451612903,3,0
38.0,1.0,1,1.0,0.0,1,1,1,3420,555.0,98,44.0,88.0,4205,vila-madalena,110.65789473684212,110.65789473684211,Low,4205.0,4205.0,6.162162162162162,0.02631578947368421,0.02631578947368421,4,0
73.0,1.0,1,2.0,1.0,1,0,0,5500,843.0,193,70.0,142.0,6748,vila-madalena,92.43835616438356,92.43835616438356,Low,6748.0,3374.0,6.524317912218268,0.0136986301369863,0.0273972602739726,2,2
72.0,1.0,1,2.0,1.0,1,1,0,7400,1600.0,83,94.0,191.0,9368,vila-madalena,130.11111111111111,130.11111111111111,Low,9368.0,4684.0,4.625,0.013888888888888888,0.027777777777777776,3,2
67.0,2.0,1,2.0,1.0,1,1,0,4500,976.0,0,58.0,116.0,5650,vila-madalena,84.32835820895522,84.32835820895522,Low,2825.0,2825.0,4.610655737704918,0.029850746268656716,0.029850746268656716,3,5
24.0,1.0,0,1.0,0.0,1,0,1,2200,697.0,97,28.0,56.0,3078,vila-madalena,128.25,128.25,Low,3078.0,3078.0,3.1563845050215207,0.041666666666666664,0.041666666666666664,1,0
24.0,1.0,0,1.0,0.0,1,1,1,2450,545.0,60,32.0,63.0,3150,vila-madalena,131.25,131.25,Low,3150.0,3150.0,4.495412844036697,0.041666666666666664,0.041666666666666664,2,0
115.0,2.0,1,2.0,2.0,1,0,1,6500,2337.0,50,83.0,168.0,9138,vila-madalena,79.4608695652174,79.4608695652174,Low,4569.0,4569.0,2.7813436029097134,0.017391304347826087,0.017391304347826087,4,2
65.0,2.0,1,2.0,1.0,1,0,1,6000,1200.0,247,77.0,155.0,7679,vila-madalena,118.13846153846154,118.13846153846154,Low,3839.5,3839.5,5.0,0.03076923076923077,0.03076923076923077,3,2
74.0,2.0,0,2.0,1.0,1,0,1,3250,1013.0,433,42.0,84.0,4822,vila-madalena,65.16216216216216,65.16216216216216,Low,2411.0,2411.0,3.2082922013820334,0.02702702702702703,0.02702702702702703,1,5
90.0,2.0,1,2.0,2.0,1,1,0,5595,1756.0,413,71.0,144.0,7979,vila-madalena,88.65555555555555,88.65555555555555,Low,3989.5,3989.5,3.18621867881549,0.022222222222222223,0.022222222222222223,4,5
40.0,1.0,0,1.0,1.0,1,0,1,2990,800.0,53,38.0,77.0,3958,vila-madalena,98.95,98.95,Low,3958.0,3958.0,3.7375,0.025,0.025,1,0
66.0,2.0,0,1.0,1.0,1,0,0,3100,1329.0,392,40.0,80.0,4941,vila-madalena,74.86363636363636,74.86363636363636,Low,2470.5,4941.0,2.3325808878856282,0.030303030303030304,0.015151515151515152,0,1
159.0,4.0,3,3.0,2.0,1,1,1,10000,2600.0,625,127.0,259.0,13611,vila-madalena,85.60377358490567,85.60377358490567,Medium,3402.75,4537.0,3.8461538461538463,0.025157232704402517,0.018867924528301886,5,4
24.0,1.0,1,1.0,0.0,1,1,0,4500,1100.0,200,58.0,116.0,5974,vila-madalena,248.91666666666663,248.91666666666666,Low,5974.0,5974.0,4.090909090909091,0.041666666666666664,0.041666666666666664,3,2
117.0,1.0,1,2.0,2.0,1,0,0,7500,1400.0,705,96.0,194.0,9895,vila-madalena,84.57264957264957,84.57264957264957,Low,9895.0,4947.5,5.357142857142857,0.008547008547008548,0.017094017094017096,3,2
140.0,3.0,1,3.0,2.0,1,1,0,7587,1370.0,334,97.0,196.0,9584,vila-madalena,68.45714285714286,68.45714285714286,Low,3194.6666666666665,3194.6666666666665,5.5379562043795625,0.02142857142857143,0.02142857142857143,4,5
74.0,2.0,0,1.0,1.0,1,0,0,2920,1400.0,0,37.0,75.0,4432,vila-madalena,59.891891891891895,59.891891891891895,Low,2216.0,4432.0,2.085714285714286,0.02702702702702703,0.013513513513513514,0,1
150.0,3.0,2,3.0,3.0,1,0,0,6000,3998.0,1083,77.0,155.0,11313,vila-madalena,75.42,75.42,Medium,3771.0,3771.0,1.5007503751875937,0.02,0.02,3,4
72.0,1.0,1,2.0,1.0,1,1,0,7400,1600.0,83,94.0,191.0,9368,vila-madalena,130.11111111111111,130.11111111111111,Low,9368.0,4684.0,4.625,0.013888888888888888,0.027777777777777776,3,2
102.0,2.0,2,3.0,2.0,1,1,0,7569,1720.0,500,96.0,196.0,10081,vila-madalena,98.83333333333331,98.83333333333333,Low,5040.5,3360.3333333333335,4.400581395348837,0.0196078431372549,0.029411764705882353,4,4
25.0,1.0,0,1.0,0.0,0,1,0,3310,719.0,0,42.0,85.0,4156,vila-madalena,166.24,166.24,Low,4156.0,4156.0,4.603616133518776,0.04,0.04,1,0
35.0,1.0,1,1.0,1.0,1,1,0,3800,550.0,45,49.0,98.0,4542,vila-madalena,129.77142857142857,129.77142857142857,Low,4542.0,4542.0,6.909090909090909,0.02857142857142857,0.02857142857142857,3,0
120.0,2.0,0,2.0,1.0,1,0,1,6000,1600.0,225,77.0,155.0,8057,vila-madalena,67.14166666666667,67.14166666666667,Low,4028.5,4028.5,3.75,0.016666666666666666,0.016666666666666666,1,2
35.0,1.0,1,1.0,1.0,1,1,1,3500,550.0,55,45.0,90.0,4240,vila-madalena,121.14285714285714,121.14285714285714,Low,4240.0,4240.0,6.363636363636363,0.02857142857142857,0.02857142857142857,4,0
38.0,1.0,1,1.0,0.0,1,1,1,3420,555.0,82,44.0,88.0,4189,vila-madalena,110.23684210526316,110.23684210526316,Low,4189.0,4189.0,6.162162162162162,0.02631578947368421,0.02631578947368421,4,0
140.0,2.0,0,2.0,2.0,1,0,0,7670,1980.0,400,98.0,198.0,10346,vila-madalena,73.9,73.9,Low,5173.0,5173.0,3.8737373737373737,0.014285714285714285,0.014285714285714285,1,2
24.0,1.0,0,1.0,0.0,0,1,0,3500,714.0,78,45.0,90.0,4427,vila-madalena,184.45833333333331,184.45833333333334,Low,4427.0,4427.0,4.901960784313726,0.041666666666666664,0.041666666666666664,1,0
47.0,2.0,0,1.0,1.0,0,1,0,4700,350.0,50,60.0,121.0,5281,vila-madalena,112.36170212765956,112.36170212765957,Low,2640.5,5281.0,13.428571428571429,0.0425531914893617,0.02127659574468085,1,0
35.0,1.0,1,1.0,0.0,1,1,1,4300,732.0,150,55.0,111.0,5348,vila-madalena,152.8,152.8,Low,5348.0,5348.0,5.8743169398907105,0.02857142857142857,0.02857142857142857,4,2
350.0,3.0,2,3.0,8.0,1,0,1,13500,0.0,2167,224.0,349.0,16240,vila-madalena,46.4,46.4,Medium,5413.333333333333,5413.333333333333,13500.0,0.008571428571428572,0.008571428571428572,4,3
28.0,1.0,1,1.0,0.0,1,0,0,2010,970.0,91,26.0,52.0,3149,vila-madalena,112.46428571428572,112.46428571428571,Low,3149.0,3149.0,2.0721649484536084,0.03571428571428571,0.03571428571428571,2,0
70.0,2.0,0,1.0,1.0,1,1,0,3800,517.0,0,49.0,98.0,4464,vila-madalena,63.77142857142857,63.77142857142857,Low,2232.0,4464.0,7.350096711798839,0.02857142857142857,0.014285714285714285,1,1
86.0,1.0,1,2.0,1.0,0,0,1,6750,1346.0,202,86.0,174.0,8558,vila-madalena,99.51162790697674,99.51162790697674,Low,8558.0,4279.0,5.014858841010401,0.011627906976744186,0.023255813953488372,3,2
30.0,1.0,0,1.0,0.0,1,0,1,2600,540.0,111,33.0,67.0,3351,vila-madalena,111.7,111.7,Low,3351.0,3351.0,4.814814814814815,0.03333333333333333,0.03333333333333333,1,0
32.0,1.0,1,1.0,0.0,1,1,1,3420,555.0,103,44.0,88.0,4210,vila-madalena,131.5625,131.5625,Low,4210.0,4210.0,6.162162162162162,0.03125,0.03125,4,0
24.0,1.0,0,1.0,0.0,1,1,1,2200,646.0,123,28.0,56.0,3053,vila-madalena,127.20833333333331,127.20833333333333,Low,3053.0,3053.0,3.4055727554179565,0.041666666666666664,0.041666666666666664,2,0
23.0,1.0,1,1.0,0.0,1,1,1,2100,722.0,100,27.0,54.0,3003,vila-mariana,130.56521739130434,130.56521739130434,Low,3003.0,3003.0,2.9085872576177287,0.043478260869565216,0.043478260869565216,4,0
38.0,1.0,0,1.0,0.0,1,1,1,3060,570.0,92,39.0,79.0,3840,vila-mariana,101.05263157894736,101.05263157894737,Low,3840.0,3840.0,5.368421052631579,0.02631578947368421,0.02631578947368421,2,0
21.0,1.0,1,1.0,0.0,0,1,1,2500,670.0,0,32.0,64.0,3266,vila-mariana,155.52380952380952,155.52380952380952,Low,3266.0,3266.0,3.7313432835820897,0.047619047619047616,0.047619047619047616,4,0
42.0,1.0,0,1.0,0.0,1,1,0,3900,810.0,0,50.0,101.0,4861,vila-mariana,115.73809523809524,115.73809523809524,Low,4861.0,4861.0,4.814814814814815,0.023809523809523808,0.023809523809523808,1,0
41.0,1.0,0,1.0,1.0,1,1,1,3500,1007.0,13,45.0,90.0,4655,vila-mariana,113.53658536585364,113.53658536585365,Low,4655.0,4655.0,3.4756703078450846,0.024390243902439025,0.024390243902439025,2,0
28.0,1.0,0,1.0,0.0,1,1,1,2600,680.0,106,33.0,67.0,3486,vila-mariana,124.5,124.5,Low,3486.0,3486.0,3.823529411764706,0.03571428571428571,0.03571428571428571,2,0
26.0,1.0,1,1.0,0.0,1,1,1,3490,700.0,38,45.0,90.0,4363,vila-mariana,167.80769230769232,167.80769230769232,Low,4363.0,4363.0,4.985714285714286,0.038461538461538464,0.038461538461538464,4,0
67.0,2.0,1,2.0,1.0,1,1,1,5500,980.0,365,70.0,142.0,7057,vila-mariana,105.32835820895522,105.32835820895522,Low,3528.5,3528.5,5.612244897959184,0.029850746268656716,0.029850746268656716,4,2
22.0,1.0,0,1.0,0.0,1,1,1,2410,416.0,71,31.0,62.0,2990,vila-mariana,135.9090909090909,135.9090909090909,Low,2990.0,2990.0,5.793269230769231,0.045454545454545456,0.045454545454545456,2,0
22.0,1.0,1,1.0,0.0,0,1,1,2350,400.0,84,30.0,60.0,2924,vila-mariana,132.9090909090909,132.9090909090909,Low,2924.0,2924.0,5.875,0.045454545454545456,0.045454545454545456,4,0
44.0,1.0,0,1.0,1.0,0,1,1,4000,1583.0,140,51.0,103.0,5877,vila-mariana,133.5681818181818,133.5681818181818,Low,5877.0,5877.0,2.5268477574226154,0.022727272727272728,0.022727272727272728,2,2
21.0,1.0,1,1.0,0.0,1,1,1,2750,572.0,6,35.0,71.0,3434,vila-mariana,163.52380952380952,163.52380952380952,Low,3434.0,3434.0,4.8076923076923075,0.047619047619047616,0.047619047619047616,4,0
70.0,2.0,1,2.0,1.0,0,1,1,7600,900.0,185,97.0,196.0,8978,vila-mariana,128.25714285714287,128.25714285714287,Low,4489.0,4489.0,8.444444444444445,0.02857142857142857,0.02857142857142857,4,2
27.0,1.0,0,1.0,0.0,1,1,0,3250,500.0,75,42.0,84.0,3951,vila-mariana,146.33333333333334,146.33333333333334,Low,3951.0,3951.0,6.5,0.037037037037037035,0.037037037037037035,1,0
27.0,1.0,1,1.0,0.0,1,1,1,2850,775.0,124,37.0,73.0,3859,vila-mariana,142.92592592592592,142.92592592592592,Low,3859.0,3859.0,3.6774193548387095,0.037037037037037035,0.037037037037037035,4,0
25.0,1.0,0,1.0,0.0,1,1,1,2856,367.0,129,37.0,73.0,3462,vila-mariana,138.48,138.48,Low,3462.0,3462.0,7.782016348773842,0.04,0.04,2,0
26.0,1.0,1,1.0,0.0,1,0,1,2500,622.0,75,32.0,64.0,3293,vila-mariana,126.65384615384616,126.65384615384616,Low,3293.0,3293.0,4.019292604501608,0.038461538461538464,0.038461538461538464,3,0
29.0,1.0,0,1.0,0.0,0,1,1,3325,460.0,80,43.0,86.0,3994,vila-mariana,137.72413793103448,137.72413793103448,Low,3994.0,3994.0,7.228260869565218,0.034482758620689655,0.034482758620689655,2,0
22.0,1.0,0,1.0,0.0,1,1,1,2410,416.0,71,31.0,62.0,2990,vila-mariana,135.9090909090909,135.9090909090909,Low,2990.0,2990.0,5.793269230769231,0.045454545454545456,0.045454545454545456,2,0
36.0,1.0,0,1.0,1.0,1,1,1,2805,800.0,46,36.0,72.0,3759,vila-mariana,104.41666666666669,104.41666666666667,Low,3759.0,3759.0,3.50625,0.027777777777777776,0.027777777777777776,2,0
27.0,1.0,0,1.0,0.0,1,1,1,2690,407.0,72,35.0,69.0,3273,vila-mariana,121.22222222222224,121.22222222222223,Low,3273.0,3273.0,6.6093366093366095,0.037037037037037035,0.037037037037037035,2,0
26.0,1.0,1,1.0,0.0,0,1,1,2300,600.0,113,30.0,59.0,3102,vila-mariana,119.3076923076923,119.3076923076923,Low,3102.0,3102.0,3.8333333333333335,0.038461538461538464,0.038461538461538464,4,0
31.0,1.0,0,1.0,0.0,0,1,1,3060,427.0,107,39.0,79.0,3712,vila-mariana,119.74193548387096,119.74193548387096,Low,3712.0,3712.0,7.166276346604215,0.03225806451612903,0.03225806451612903,2,0
26.0,1.0,0,1.0,0.0,0,1,1,2600,534.0,77,33.0,67.0,3311,vila-mariana,127.34615384615384,127.34615384615384,Low,3311.0,3311.0,4.868913857677903,0.038461538461538464,0.038461538461538464,2,0
27.0,1.0,1,1.0,0.0,0,0,1,2500,497.0,74,32.0,64.0,3167,vila-mariana,117.29629629629628,117.29629629629629,Low,3167.0,3167.0,5.030181086519114,0.037037037037037035,0.037037037037037035,3,0
20.0,1.0,0,1.0,0.0,1,1,1,2200,700.0,148,28.0,56.0,3132,vila-mariana,156.6,156.6,Low,3132.0,3132.0,3.142857142857143,0.05,0.05,2,0
24.0,1.0,0,1.0,0.0,0,1,1,2450,645.0,74,32.0,63.0,3264,vila-mariana,136.0,136.0,Low,3264.0,3264.0,3.798449612403101,0.041666666666666664,0.041666666666666664,2,0
65.0,2.0,1,2.0,2.0,1,1,1,4730,1700.0,400,60.0,122.0,7012,vila-mariana,107.87692307692308,107.87692307692308,Low,3506.0,3506.0,2.7823529411764705,0.03076923076923077,0.03076923076923077,5,5
89.0,2.0,2,3.0,2.0,1,0,1,10250,1498.0,892,130.0,265.0,13035,vila-mariana,146.46067415730337,146.46067415730337,Medium,6517.5,4345.0,6.842456608811749,0.02247191011235955,0.033707865168539325,4,4
21.0,1.0,0,1.0,0.0,0,1,1,2800,420.0,84,36.0,72.0,3412,vila-mariana,162.47619047619048,162.47619047619048,Low,3412.0,3412.0,6.666666666666667,0.047619047619047616,0.047619047619047616,2,0
38.0,1.0,1,1.0,1.0,1,0,1,2400,400.0,0,31.0,62.0,2893,vila-mariana,76.13157894736842,76.13157894736842,Low,2893.0,2893.0,6.0,0.02631578947368421,0.02631578947368421,3,0
